dataflow,last update,freq,unit,age,geo,time,obs_value,obs_flag,conf_status,time frequency,unit of measure,statistical classification of economic activities in the european community (nace rev. 2),geopolitical entity (reporting),value
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),17.0
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,7.5
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,14.1
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,22.3
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,16.5
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,22.1
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,29.8
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,12.9
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,17.8
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,15.5
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,7.7
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,7.0
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,14.9
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,16.0
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,12.2
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,6.2
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,18.4
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,9.7
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,17.2
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,22.3
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,7.1
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,13.3
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,4.9
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,6.3
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,18.8
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,18.8
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,14.6
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,19.0
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,15.5
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.6
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),17.1
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2013,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,21.0
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),15.7
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),16.8
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,6.6
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,14.2
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,22.5
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,16.0
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,22.3
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,28.1
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,13.9
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,12.5
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,14.9
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,15.5
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,8.7
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,6.1
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,14.2
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,17.3
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,13.3
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,5.4
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,15.1
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,10.6
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,17.0
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,22.2
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,7.7
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,14.9
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,4.5
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,7.0
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,19.7
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,18.4
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,13.8
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,16.7
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,14.5
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.4
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),16.8
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,7.7
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,9.1
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,8.7
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,-1.3
,,,,,,2014,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,20.9
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),15.5
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),16.4
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,6.4
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,15.5
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,22.5
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,15.1
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,21.8
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,26.7
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,13.9
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,14.1
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,15.6
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,5.5
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,13.2
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,18.4
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,14.2
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,4.7
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,14.0
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,10.7
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,16.1
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,21.8
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,7.3
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,16.0
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,5.6
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,8.2
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,19.7
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,17.5
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,14.0
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,17.5
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,16.0
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.9
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),16.5
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2015,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,21.0
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),15.1
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),16.2
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,6.0
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,14.6
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,21.5
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,15.1
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,21.1
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,24.8
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,14.2
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,14.8
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,15.9
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,11.6
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,5.3
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,12.3
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,19.7
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,14.4
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,3.9
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,14.0
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,11.6
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,15.6
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,20.8
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,7.1
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,13.9
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,4.8
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,8.1
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,19.2
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,17.5
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,13.3
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,15.8
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,14.5
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.4
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),16.2
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2016,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,20.7
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),14.6
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),15.6
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,5.8
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,14.3
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,21.1
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,14.8
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,20.4
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,24.9
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,14.4
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,13.5
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,16.3
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,12.3
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,5.0
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,11.2
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,19.8
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,15.2
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,2.6
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,15.9
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,13.2
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,15.1
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,20.7
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,7.0
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,10.8
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2.9
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,8.4
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,20.1
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,17.1
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,12.5
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,15.3
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,13.7
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.6
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),15.7
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2017,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,20.8
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),14.4
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),15.3
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,5.8
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,13.9
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,20.1
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,14.6
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,20.1
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,21.8
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,11.3
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,10.4
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,11.9
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,16.7
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,11.4
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,5.5
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,10.4
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,19.6
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,14.0
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,1.4
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,14.2
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,13.0
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,14.7
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,20.4
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,8.5
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,8.9
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2.2
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,9.3
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,19.8
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,16.9
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,12.1
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,13.8
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,13.2
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,18.6
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,6.8
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),15.3
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,9.6
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
